user,enrolled,prediction,correct
82234,1,1,1
240055,0,0,1
144370,0,0,1
364409,1,1,1
283777,0,0,1
227980,1,1,1
112358,1,1,1
370877,0,0,1
6595,0,0,1
299151,1,1,1
65678,1,1,1
372140,0,0,1
37033,1,1,1
326330,0,0,1
121464,0,0,1
247122,0,0,1
227870,0,0,1
300743,0,0,1
313608,0,0,1
195538,0,1,0
23202,1,1,1
174365,0,1,0
100075,0,0,1
324608,0,1,0
131410,1,1,1
193381,1,1,1
241313,0,0,1
197051,1,1,1
154008,0,0,1
239232,1,1,1
366567,1,1,1
372946,1,1,1
368120,1,1,1
59799,0,0,1
289340,0,0,1
14524,0,0,1
343751,0,0,1
41477,0,0,1
347622,0,1,0
36209,1,1,1
172297,0,1,0
213196,0,0,1
321144,1,1,1
360852,0,1,0
319610,0,0,1
142906,1,1,1
105663,1,0,0
304775,0,1,0
344308,0,0,1
2570,0,1,0
42603,0,0,1
111300,0,0,1
130293,1,1,1
65607,1,1,1
63461,0,1,0
329705,1,1,1
42242,1,1,1
218814,1,1,1
161020,1,1,1
278901,1,0,0
345732,0,0,1
307387,1,0,0
247514,0,1,0
296650,0,0,1
156624,1,1,1
135160,0,0,1
154455,0,1,0
340971,1,1,1
97895,0,0,1
308493,0,0,1
347972,1,0,0
81067,0,0,1
147981,1,0,0
296818,0,0,1
20062,1,1,1
13755,0,0,1
295572,0,0,1
191602,1,1,1
330233,0,0,1
304957,0,0,1
193945,0,0,1
148008,0,0,1
153750,0,0,1
61944,1,0,0
348102,1,0,0
95143,0,1,0
23010,0,0,1
460,1,1,1
339807,0,0,1
154136,0,0,1
322326,1,1,1
305833,1,1,1
198592,1,1,1
201268,1,1,1
23810,1,1,1
331191,1,1,1
360670,0,0,1
78632,0,0,1
49445,1,0,0
254784,1,0,0
14611,1,1,1
58478,1,0,0
66004,0,0,1
371693,1,0,0
300790,0,0,1
42324,1,0,0
222215,1,1,1
51851,1,1,1
20985,0,0,1
21354,0,1,0
132239,0,0,1
97860,1,1,1
248387,1,1,1
90162,0,1,0
360927,0,1,0
136619,0,0,1
194955,1,1,1
187984,0,0,1
26223,0,1,0
319285,0,0,1
115501,0,0,1
334251,1,1,1
334547,1,1,1
70981,0,0,1
249656,1,1,1
168496,0,0,1
289777,1,1,1
357362,1,0,0
101595,0,0,1
269085,1,0,0
331765,0,1,0
119309,1,1,1
232937,1,0,0
306520,0,0,1
73020,1,1,1
263916,0,0,1
166452,1,1,1
254331,0,1,0
242360,1,1,1
366582,1,0,0
33801,0,0,1
152795,1,0,0
81199,1,1,1
288905,0,0,1
45495,1,1,1
358180,0,1,0
259035,0,0,1
180524,1,1,1
166490,1,1,1
329682,1,1,1
80492,1,1,1
33168,1,1,1
347358,0,1,0
166580,1,1,1
59739,0,1,0
309150,0,0,1
315466,1,1,1
94622,1,1,1
643,1,1,1
371054,0,1,0
167946,1,1,1
202310,0,0,1
9216,0,0,1
355390,0,0,1
203187,1,1,1
248623,0,0,1
316761,1,1,1
322540,0,0,1
283798,1,0,0
121415,0,0,1
109797,0,0,1
346524,0,1,0
154661,1,1,1
177979,0,0,1
152002,0,0,1
124764,1,1,1
293465,0,0,1
204929,0,0,1
120395,0,0,1
197586,0,0,1
327058,1,0,0
215993,1,1,1
94945,1,0,0
42617,0,0,1
275937,1,1,1
35815,0,0,1
29512,1,0,0
213521,0,1,0
260372,0,0,1
128250,0,1,0
239167,0,0,1
47063,0,0,1
69393,1,1,1
291761,0,1,0
153979,1,1,1
91419,0,0,1
177346,0,1,0
7203,1,1,1
39310,0,0,1
33829,0,0,1
314308,1,0,0
60712,1,1,1
130643,1,1,1
140577,1,1,1
301926,0,0,1
3640,1,1,1
71471,0,0,1
115516,0,1,0
131644,0,0,1
94334,0,0,1
59047,0,0,1
248644,1,0,0
182683,1,1,1
90070,1,1,1
1341,1,1,1
341779,0,0,1
368428,1,1,1
201916,1,0,0
353065,0,0,1
125251,0,0,1
362153,1,1,1
35826,1,1,1
12831,1,1,1
171923,1,0,0
31957,1,0,0
161539,1,1,1
190327,0,0,1
75233,1,1,1
371182,1,1,1
361254,1,1,1
190068,0,0,1
331379,1,1,1
244515,1,1,1
55067,0,1,0
36356,0,1,0
153705,1,1,1
299108,1,1,1
286005,0,0,1
128668,0,1,0
151701,1,0,0
76745,0,0,1
100430,0,0,1
96358,1,1,1
338552,1,1,1
81559,1,1,1
114222,1,1,1
176898,1,1,1
369938,0,0,1
49296,1,1,1
220261,1,1,1
371062,0,1,0
334953,0,0,1
297650,0,0,1
27996,1,1,1
91527,1,1,1
206955,1,1,1
207365,1,1,1
346666,1,1,1
103782,1,0,0
319883,1,1,1
303904,0,1,0
17693,1,0,0
346392,0,0,1
307627,0,0,1
18738,0,0,1
292358,0,0,1
147941,0,0,1
159431,0,0,1
355181,0,0,1
204671,1,1,1
249395,0,0,1
128496,1,1,1
220166,0,0,1
292242,0,0,1
198588,1,1,1
247644,1,1,1
24815,1,0,0
184896,0,0,1
28120,0,0,1
196778,0,0,1
102242,1,1,1
363626,1,1,1
46837,1,1,1
97715,0,1,0
115184,0,1,0
167841,1,1,1
263584,0,0,1
9889,0,0,1
97781,0,1,0
51898,0,0,1
174375,0,0,1
236950,1,1,1
38154,0,0,1
7717,0,0,1
36622,1,1,1
336254,1,1,1
130520,1,1,1
229885,1,1,1
278929,1,1,1
243010,1,1,1
326479,0,0,1
184597,1,1,1
172455,1,0,0
239707,1,1,1
237380,0,1,0
101066,0,0,1
19020,0,0,1
315257,1,1,1
171057,0,0,1
54795,0,0,1
13427,1,1,1
171027,0,0,1
38225,1,1,1
65541,0,0,1
74279,0,1,0
177336,0,1,0
220539,0,0,1
308344,1,1,1
355254,0,0,1
85691,0,0,1
215797,0,0,1
229927,1,1,1
29811,1,1,1
201509,0,1,0
272974,1,0,0
88592,0,1,0
311473,0,1,0
235460,1,0,0
359087,0,1,0
79914,0,0,1
232591,1,1,1
193078,0,0,1
363153,0,0,1
336270,0,1,0
125253,0,0,1
200032,1,0,0
331748,1,1,1
192468,1,0,0
239371,0,0,1
111431,1,1,1
372047,1,0,0
347167,0,0,1
218593,1,1,1
38967,0,0,1
291649,0,0,1
68091,0,0,1
256985,1,1,1
92006,0,0,1
45015,0,0,1
332488,1,1,1
38140,0,1,0
128880,1,1,1
206267,0,1,0
223012,0,0,1
231593,1,1,1
134429,1,0,0
365420,0,0,1
214345,1,1,1
73645,1,1,1
130994,1,1,1
359986,0,1,0
345096,0,0,1
332858,0,1,0
57027,1,1,1
213549,1,1,1
296483,1,1,1
283873,0,0,1
5390,1,1,1
38439,0,0,1
325016,0,0,1
112660,0,0,1
330941,0,0,1
266889,1,1,1
60155,0,0,1
319975,0,0,1
260940,0,0,1
372430,0,0,1
284374,0,0,1
119998,1,1,1
332527,1,1,1
47019,1,1,1
275142,0,0,1
94626,1,1,1
204701,0,0,1
63074,1,1,1
82325,1,0,0
285869,1,0,0
284672,0,0,1
346065,1,1,1
105240,0,0,1
157713,0,1,0
302494,0,1,0
359022,0,0,1
206491,1,1,1
118085,1,1,1
367018,0,0,1
68064,1,1,1
320955,0,0,1
134520,0,0,1
99247,1,1,1
64229,0,0,1
199292,0,0,1
354143,1,1,1
211234,1,1,1
92136,1,1,1
239495,1,1,1
244862,1,1,1
186754,0,0,1
123037,1,1,1
240640,0,0,1
126357,0,0,1
310472,1,1,1
349074,0,0,1
344092,1,1,1
248635,0,1,0
188885,1,1,1
30805,0,0,1
101479,1,1,1
15160,1,1,1
66898,0,0,1
343977,1,1,1
26969,1,1,1
270057,1,1,1
113619,1,1,1
15854,0,0,1
339486,0,0,1
141531,0,0,1
10178,1,1,1
25873,1,1,1
148025,1,1,1
143622,0,0,1
344430,0,0,1
50439,0,0,1
343620,0,0,1
247560,1,0,0
356728,1,0,0
173928,0,0,1
5570,1,1,1
345470,1,1,1
152147,1,1,1
219288,0,0,1
223055,0,0,1
105829,1,1,1
214197,1,1,1
103852,0,0,1
250707,1,0,0
266600,0,0,1
71229,1,1,1
324326,0,0,1
1679,0,0,1
319730,0,0,1
281362,1,1,1
174800,0,0,1
47717,1,1,1
119049,0,0,1
289474,1,1,1
102539,1,1,1
227731,0,0,1
274511,0,0,1
350969,0,0,1
221438,1,1,1
250805,0,1,0
364947,0,0,1
246992,1,1,1
96567,1,1,1
53626,0,0,1
210926,0,0,1
320363,0,0,1
301722,1,1,1
59116,1,1,1
75852,1,1,1
10749,1,0,0
124948,1,1,1
123754,1,1,1
181934,1,0,0
102821,1,1,1
250453,0,0,1
268802,1,1,1
17435,0,0,1
349041,1,1,1
341018,0,1,0
123368,0,1,0
130913,1,0,0
237820,1,1,1
144159,0,1,0
64801,0,0,1
92538,0,0,1
93551,0,1,0
242682,1,0,0
311469,0,0,1
315716,1,1,1
97769,0,0,1
249042,1,1,1
125034,1,1,1
284757,0,0,1
334497,0,0,1
148999,1,1,1
321338,1,1,1
10700,0,0,1
202662,0,1,0
262190,0,0,1
163703,0,0,1
176239,1,1,1
147436,0,1,0
216162,1,1,1
115392,0,0,1
291708,1,1,1
107265,1,0,0
355303,0,0,1
137497,1,1,1
144965,1,1,1
260005,1,1,1
107248,0,0,1
20857,1,0,0
304531,0,0,1
360481,1,1,1
161377,1,0,0
31002,1,1,1
59990,0,0,1
217694,0,0,1
92744,0,1,0
355947,1,1,1
204678,0,0,1
53286,1,1,1
298930,0,1,0
284865,1,1,1
114530,0,0,1
195324,1,1,1
285853,0,0,1
61696,1,1,1
134001,0,0,1
251988,0,0,1
153986,0,0,1
299073,0,0,1
342983,0,0,1
288608,1,1,1
326783,1,0,0
206541,0,0,1
165965,0,0,1
18303,0,1,0
143627,0,1,0
163888,1,1,1
73129,1,1,1
155881,0,0,1
323589,1,1,1
31637,1,1,1
128926,0,1,0
256063,1,1,1
100027,0,0,1
144749,0,0,1
145817,0,0,1
301901,1,1,1
305031,1,1,1
351541,1,1,1
93340,1,1,1
354275,1,1,1
58537,1,1,1
256505,0,1,0
106677,1,0,0
171585,1,1,1
150213,1,0,0
228988,0,0,1
179501,0,0,1
90059,0,1,0
105842,0,0,1
197034,1,1,1
179391,0,1,0
31583,0,0,1
219889,1,1,1
266102,0,0,1
78079,1,1,1
291055,1,0,0
269237,1,1,1
348105,0,0,1
285234,1,1,1
340337,0,1,0
318078,0,0,1
88971,1,0,0
249738,1,1,1
335350,0,1,0
178573,0,1,0
1781,0,0,1
357338,1,1,1
296465,0,0,1
198061,0,1,0
192602,0,0,1
54377,1,0,0
207302,0,1,0
44011,0,0,1
350951,0,0,1
343549,0,0,1
178993,0,0,1
128171,1,1,1
334622,1,1,1
331215,0,0,1
253961,1,0,0
199158,0,1,0
80952,0,0,1
91767,0,0,1
64080,0,0,1
251753,1,1,1
317651,0,1,0
280636,0,0,1
306200,1,0,0
255595,1,1,1
198636,0,0,1
336546,1,0,0
209023,0,0,1
31368,0,0,1
295519,0,1,0
263990,1,1,1
95715,1,1,1
334357,0,0,1
321650,1,1,1
313069,1,1,1
42662,0,0,1
285742,0,1,0
38038,1,1,1
300130,0,0,1
250712,0,0,1
211648,0,0,1
125215,0,0,1
6706,0,0,1
31111,1,1,1
71718,0,0,1
292799,0,0,1
91875,0,0,1
160061,1,0,0
235472,1,1,1
163193,0,0,1
267506,1,1,1
141402,0,0,1
328872,1,1,1
33762,0,0,1
296414,0,1,0
357897,0,1,0
317266,0,0,1
19904,0,0,1
249473,0,0,1
14444,1,1,1
22193,0,0,1
69640,1,1,1
87336,1,0,0
39677,1,1,1
267868,0,0,1
243709,1,1,1
190391,0,0,1
244343,1,1,1
301592,1,1,1
192303,1,1,1
171351,1,1,1
309449,0,0,1
18390,1,1,1
80691,1,1,1
85890,1,1,1
188716,1,1,1
84713,0,0,1
220288,0,0,1
305533,1,1,1
123939,0,0,1
77327,0,1,0
327884,1,1,1
222206,1,1,1
277826,1,1,1
256984,1,1,1
277478,1,1,1
165648,1,1,1
112256,0,0,1
20088,1,0,0
161617,0,1,0
15058,1,1,1
12197,0,0,1
280131,1,1,1
22474,1,1,1
127621,0,0,1
329880,0,0,1
282140,1,0,0
218307,0,0,1
250717,0,0,1
15542,0,1,0
61205,0,1,0
39701,1,1,1
2507,0,0,1
174183,1,0,0
74339,0,0,1
6344,0,1,0
329636,1,0,0
177122,0,0,1
364743,1,1,1
346325,0,0,1
75894,0,0,1
233957,1,1,1
306524,0,0,1
226721,1,0,0
159342,1,1,1
174734,0,0,1
48521,0,1,0
142140,0,1,0
88183,0,0,1
36097,0,0,1
260192,0,0,1
53546,1,1,1
160814,0,0,1
334848,0,0,1
135066,0,0,1
294043,0,0,1
208460,0,1,0
250345,0,0,1
198472,1,0,0
150175,0,0,1
42742,1,1,1
123402,0,0,1
57842,1,0,0
341752,1,1,1
198057,0,0,1
137901,1,0,0
218432,0,0,1
369848,1,1,1
71689,0,0,1
301825,0,0,1
126178,1,0,0
66516,1,1,1
157001,1,1,1
76525,0,1,0
332391,1,1,1
97542,0,0,1
94993,0,0,1
66256,0,1,0
372162,1,0,0
94808,1,1,1
101115,0,0,1
371775,1,0,0
289232,0,0,1
355452,1,0,0
254188,1,0,0
172882,0,0,1
356340,0,0,1
248153,0,0,1
119027,1,1,1
103602,1,0,0
108284,1,0,0
180365,0,0,1
256029,0,0,1
298045,1,0,0
1854,1,1,1
92525,0,0,1
234241,1,1,1
297704,0,0,1
199097,1,1,1
329429,0,0,1
41946,1,0,0
92225,1,0,0
358987,0,0,1
23170,0,1,0
40127,1,1,1
93801,0,0,1
345992,1,1,1
109172,1,1,1
264176,0,0,1
140766,0,0,1
319127,0,0,1
171461,1,1,1
95990,0,0,1
89047,0,0,1
372503,1,1,1
234247,0,0,1
102135,1,1,1
343034,1,1,1
187328,0,0,1
234828,0,0,1
180654,1,0,0
246509,0,1,0
254352,1,1,1
94677,0,1,0
314076,1,1,1
119407,0,1,0
355131,0,0,1
136560,0,0,1
38315,0,0,1
372942,0,0,1
283251,0,0,1
225190,1,0,0
177258,0,1,0
10133,0,0,1
342454,1,1,1
149386,0,1,0
144874,0,0,1
30878,0,0,1
4826,0,0,1
219954,1,0,0
282611,1,1,1
153192,1,1,1
297823,1,1,1
273016,0,0,1
105601,1,1,1
43455,0,1,0
42825,0,1,0
186618,1,1,1
106271,1,0,0
143414,1,1,1
265357,0,0,1
225599,0,1,0
227462,1,1,1
205714,1,1,1
309596,1,1,1
250531,1,0,0
86349,0,0,1
70947,0,0,1
143396,1,1,1
329379,0,0,1
137055,1,1,1
312704,0,0,1
124534,1,1,1
74429,0,0,1
257078,0,0,1
321085,0,0,1
201301,0,0,1
10630,1,0,0
123716,0,1,0
49070,0,0,1
211173,0,0,1
149119,1,1,1
113775,0,0,1
327673,1,0,0
64916,1,0,0
39649,1,1,1
313346,1,0,0
191457,1,1,1
80699,1,1,1
277208,0,1,0
18643,0,0,1
97165,1,1,1
46817,0,0,1
184581,1,1,1
254661,1,1,1
25158,1,1,1
245016,1,1,1
310162,1,1,1
611,1,1,1
156498,0,1,0
12386,0,0,1
303070,0,0,1
129693,0,1,0
92532,1,1,1
124814,1,1,1
237187,0,1,0
301684,1,0,0
29873,1,0,0
306513,0,0,1
367564,1,1,1
320849,1,1,1
248518,1,1,1
351321,1,1,1
347697,1,0,0
7834,0,0,1
344199,0,0,1
248546,0,0,1
108401,1,0,0
288123,0,0,1
43766,0,0,1
343381,0,1,0
268853,0,0,1
226820,1,1,1
321931,1,1,1
22025,0,1,0
259494,0,0,1
165814,1,0,0
194904,0,0,1
14011,1,1,1
147802,1,1,1
58424,1,1,1
95887,0,0,1
174767,0,0,1
13224,0,0,1
328489,1,1,1
295401,0,1,0
4328,0,0,1
349670,1,1,1
296593,0,0,1
72977,1,0,0
49508,1,1,1
90894,1,1,1
366797,0,0,1
173665,1,1,1
308706,0,0,1
164139,0,0,1
238142,0,0,1
297192,1,1,1
7202,1,1,1
135841,1,0,0
3052,0,0,1
276823,1,1,1
170862,1,1,1
320393,1,1,1
296340,1,1,1
143111,0,0,1
18973,1,1,1
355854,0,0,1
33860,0,1,0
86534,0,0,1
333576,1,0,0
183019,1,1,1
110592,0,0,1
127538,1,1,1
104339,0,0,1
58229,1,0,0
217020,1,1,1
111790,1,1,1
105336,0,1,0
355734,1,1,1
73738,1,1,1
261324,1,1,1
317388,0,0,1
287952,0,0,1
224000,1,1,1
178417,1,1,1
171019,1,1,1
291222,0,0,1
28544,0,0,1
192733,0,1,0
134409,0,0,1
159522,0,0,1
59633,1,0,0
137350,0,1,0
314029,1,1,1
7872,0,1,0
235055,1,1,1
220960,1,1,1
288226,0,0,1
346682,0,0,1
317675,0,0,1
179949,1,1,1
290027,0,0,1
136289,0,0,1
112673,1,1,1
85412,1,1,1
330569,0,0,1
51602,1,0,0
279971,0,1,0
143943,0,0,1
273503,0,0,1
311770,1,1,1
202163,0,0,1
300860,1,1,1
142913,1,1,1
145134,0,0,1
213880,1,1,1
160749,0,0,1
347232,0,0,1
289235,0,0,1
172049,1,0,0
370138,0,1,0
167358,0,0,1
205386,0,0,1
64113,0,0,1
52779,1,0,0
172733,1,1,1
95840,0,0,1
360907,0,0,1
56853,0,0,1
288642,0,1,0
83196,1,1,1
62038,0,0,1
365331,0,0,1
163764,1,1,1
74780,1,1,1
45654,1,0,0
87043,0,0,1
74383,0,1,0
181630,0,1,0
18215,0,0,1
241084,0,0,1
288430,0,0,1
66623,1,1,1
300859,1,0,0
54070,1,1,1
339610,0,0,1
215174,0,0,1
330592,1,0,0
120999,0,0,1
202179,0,0,1
245938,1,0,0
278620,0,0,1
50963,1,0,0
298622,0,1,0
267149,0,0,1
363654,1,1,1
172426,1,1,1
166644,1,1,1
278842,1,0,0
322387,1,1,1
366546,1,0,0
368412,1,1,1
282697,1,1,1
124739,0,0,1
70264,1,1,1
267729,1,0,0
68998,0,0,1
194031,0,0,1
366532,0,0,1
278371,0,0,1
202233,1,0,0
64635,1,0,0
356203,0,0,1
369288,1,0,0
279316,1,1,1
63026,1,1,1
341276,1,0,0
247986,0,1,0
128920,1,1,1
71113,1,0,0
22572,0,0,1
174078,0,0,1
47919,0,0,1
265154,0,0,1
201289,0,1,0
94295,0,1,0
5453,0,0,1
108392,0,0,1
239972,1,0,0
164015,0,0,1
316165,1,1,1
118998,1,1,1
325153,0,0,1
153299,1,1,1
276122,0,0,1
181444,1,0,0
62112,0,0,1
270095,0,0,1
302676,0,0,1
300199,0,1,0
314347,1,1,1
83844,0,0,1
128677,1,0,0
238211,1,1,1
46845,1,1,1
127457,1,1,1
39788,1,1,1
274817,1,1,1
323749,1,1,1
309516,1,0,0
46421,0,0,1
219352,0,0,1
341449,1,0,0
282239,0,0,1
127388,0,0,1
168688,1,1,1
298658,0,0,1
316629,1,1,1
353685,1,1,1
28780,0,0,1
148220,0,0,1
186393,0,0,1
202042,1,1,1
112221,0,1,0
96814,0,1,0
236294,1,1,1
9929,1,1,1
181528,0,0,1
345200,0,0,1
187707,1,1,1
324584,1,1,1
180160,1,1,1
1012,0,1,0
280588,1,0,0
22913,0,1,0
163712,0,1,0
123232,0,0,1
207737,0,1,0
301065,0,0,1
192756,1,1,1
288853,1,1,1
131709,1,1,1
99330,1,0,0
152230,1,1,1
178478,1,1,1
64578,1,0,0
126607,1,0,0
218196,0,0,1
322317,1,1,1
146234,1,1,1
267805,0,0,1
258363,0,0,1
321401,1,1,1
147773,0,1,0
192377,0,0,1
171384,1,1,1
308121,0,0,1
302627,0,0,1
28139,0,0,1
371153,1,0,0
32677,0,0,1
4524,0,0,1
8350,1,1,1
29714,1,1,1
257172,0,0,1
150267,1,1,1
1085,1,0,0
231886,1,1,1
319412,0,0,1
33775,1,1,1
59954,0,0,1
135402,1,1,1
259862,0,0,1
367884,1,1,1
234890,1,1,1
130878,0,0,1
74393,0,1,0
199813,0,0,1
340434,1,1,1
149956,1,0,0
40370,1,1,1
79638,1,1,1
310216,0,0,1
86137,1,0,0
269095,0,0,1
272639,1,1,1
352126,1,1,1
330632,1,1,1
144568,1,1,1
280345,0,0,1
160423,1,1,1
364623,0,0,1
158089,0,1,0
311334,0,0,1
94585,0,0,1
163328,0,1,0
149122,1,1,1
355871,1,1,1
201072,1,1,1
54782,1,1,1
103159,1,1,1
193276,1,1,1
144421,1,1,1
18305,0,0,1
304882,1,1,1
173571,0,0,1
145482,0,0,1
52271,1,1,1
312885,1,0,0
184681,0,0,1
78910,1,1,1
79704,0,0,1
326678,1,0,0
268863,0,0,1
356889,0,1,0
288381,1,0,0
79016,1,1,1
1944,0,0,1
254108,1,1,1
103409,0,0,1
329649,1,1,1
39403,0,0,1
231577,1,1,1
366042,0,0,1
325462,0,0,1
132049,1,1,1
32678,1,1,1
323674,1,1,1
27420,1,0,0
100536,0,1,0
55727,1,1,1
191522,1,1,1
116201,1,0,0
1695,1,1,1
228649,0,0,1
161032,0,0,1
311403,0,0,1
361243,0,0,1
165522,1,1,1
204199,0,0,1
132816,1,1,1
109970,0,1,0
60299,1,1,1
114117,0,0,1
78038,1,1,1
222623,0,0,1
110948,1,1,1
246180,1,1,1
61271,0,0,1
314101,0,0,1
251161,1,1,1
267904,0,0,1
40738,0,0,1
285208,1,0,0
308004,1,0,0
66992,1,1,1
320124,0,0,1
6569,1,0,0
104390,1,0,0
121548,1,0,0
151211,0,0,1
259897,0,1,0
34861,0,0,1
209020,1,1,1
97972,0,0,1
50199,0,0,1
362219,1,1,1
278509,0,0,1
330081,0,0,1
332776,0,0,1
37191,1,1,1
321248,0,0,1
261753,0,0,1
339446,1,1,1
216141,0,0,1
29946,0,0,1
12877,0,1,0
154546,0,0,1
274513,0,0,1
325269,1,1,1
227466,0,0,1
298760,1,0,0
338692,0,0,1
159439,1,1,1
234024,0,0,1
260109,1,1,1
108824,1,1,1
329528,0,0,1
39573,0,0,1
342105,1,1,1
27620,0,0,1
304194,0,0,1
183273,1,1,1
167649,0,1,0
321245,1,1,1
316134,0,0,1
221089,1,1,1
138279,1,1,1
367958,0,0,1
250405,0,0,1
348937,1,1,1
203335,1,1,1
56156,0,1,0
111998,1,1,1
83038,0,0,1
239920,0,1,0
85827,0,1,0
248870,0,0,1
154858,1,1,1
297415,0,0,1
150061,1,0,0
125827,0,0,1
4472,1,1,1
262881,1,1,1
32920,0,0,1
294922,1,1,1
66474,1,1,1
64120,1,1,1
8606,0,0,1
298179,1,0,0
238255,0,0,1
2107,1,1,1
289206,1,1,1
19914,1,1,1
37467,1,1,1
46235,0,0,1
343026,0,0,1
28854,1,1,1
175893,1,1,1
202769,0,0,1
367059,0,0,1
128351,0,0,1
307530,0,0,1
89173,1,1,1
19541,1,1,1
334516,1,0,0
269180,0,0,1
22142,0,0,1
145869,0,1,0
232645,0,0,1
331255,1,1,1
344783,0,0,1
90696,1,0,0
179853,1,1,1
190808,0,0,1
241290,1,1,1
235482,1,1,1
144239,1,1,1
86242,0,1,0
350676,0,1,0
131660,1,1,1
262329,0,0,1
218832,1,0,0
212837,1,1,1
94597,0,0,1
138190,0,1,0
337458,1,1,1
293587,1,1,1
256312,1,1,1
134438,0,0,1
176238,1,1,1
162925,0,0,1
257373,1,1,1
258724,1,0,0
26409,0,0,1
298227,0,0,1
127382,0,0,1
81315,1,1,1
140396,0,1,0
174330,0,1,0
74448,1,1,1
266444,1,1,1
302182,0,1,0
228194,0,0,1
197842,0,0,1
93559,0,0,1
108706,1,1,1
158727,0,0,1
84758,1,1,1
275190,1,0,0
86436,0,0,1
258093,1,1,1
90525,0,0,1
240221,1,1,1
224036,0,0,1
365320,0,0,1
243912,1,0,0
317712,0,0,1
357368,0,0,1
231697,1,1,1
331542,0,0,1
45369,0,0,1
29097,1,1,1
178180,1,1,1
131608,1,0,0
2883,1,1,1
18386,1,1,1
341920,0,0,1
28398,0,0,1
294148,0,0,1
182969,1,1,1
165226,1,0,0
94785,0,0,1
276707,0,0,1
119044,0,0,1
31385,0,0,1
262314,1,1,1
116846,1,0,0
185378,0,0,1
56480,1,1,1
33817,0,0,1
59106,1,1,1
15463,0,0,1
176591,0,0,1
74878,0,0,1
357737,1,1,1
81635,1,1,1
346235,0,0,1
310315,0,0,1
337388,0,0,1
179356,1,1,1
306763,0,0,1
62673,1,1,1
204703,0,0,1
161244,1,1,1
228376,1,1,1
127181,1,1,1
97424,0,0,1
169361,1,1,1
251794,1,1,1
268564,0,0,1
206652,0,0,1
259163,0,0,1
79655,1,1,1
241022,1,1,1
85313,1,1,1
135262,0,0,1
302451,0,1,0
351067,0,0,1
78088,0,0,1
8074,1,1,1
42861,0,0,1
78786,1,1,1
318476,0,0,1
314440,1,1,1
195001,1,1,1
7154,0,1,0
177923,0,0,1
120903,0,0,1
48195,1,1,1
250043,0,0,1
136224,0,0,1
281566,1,1,1
250578,1,0,0
163023,1,1,1
165823,1,0,0
37566,0,0,1
241300,0,0,1
69286,1,1,1
99207,0,0,1
266667,1,0,0
268283,0,0,1
149579,1,0,0
97466,1,0,0
92102,1,1,1
354682,1,1,1
293361,0,0,1
371419,0,0,1
223054,0,0,1
108350,0,1,0
171150,1,1,1
266463,1,0,0
365716,0,0,1
216035,0,0,1
366718,1,1,1
341291,0,0,1
68446,0,1,0
345505,1,1,1
296951,0,0,1
174811,1,1,1
346305,1,1,1
223534,0,0,1
136904,1,1,1
107219,0,0,1
340719,1,1,1
109917,0,0,1
292716,1,1,1
15373,0,0,1
354167,1,0,0
350282,1,1,1
246493,0,0,1
307990,1,0,0
322365,1,1,1
77230,0,0,1
309846,1,1,1
30787,0,0,1
71965,1,0,0
280261,0,0,1
181523,1,0,0
53425,1,1,1
218908,0,0,1
302,1,1,1
144613,1,0,0
33561,0,0,1
91058,0,0,1
169030,1,0,0
339250,0,0,1
354069,1,1,1
193421,1,1,1
25323,0,0,1
353246,0,0,1
131332,0,1,0
252930,1,1,1
322409,0,1,0
269300,0,0,1
176886,1,1,1
345151,0,0,1
118649,1,1,1
295044,1,1,1
47699,0,0,1
180050,1,1,1
74187,0,1,0
276373,0,0,1
109792,0,0,1
293233,1,1,1
73167,1,1,1
203368,0,1,0
133127,0,0,1
351438,1,1,1
118760,1,1,1
228877,1,1,1
73437,1,0,0
56319,1,0,0
314345,0,0,1
266522,0,0,1
65598,1,1,1
226416,0,0,1
222774,1,1,1
106256,0,0,1
370651,1,0,0
100165,0,0,1
205211,0,0,1
4937,0,0,1
50918,1,0,0
232396,0,0,1
296588,1,1,1
76716,1,1,1
177053,0,0,1
354276,0,0,1
202278,1,1,1
370516,0,0,1
23241,1,1,1
49169,1,0,0
372456,0,0,1
237937,1,1,1
48124,1,0,0
345988,1,0,0
347637,0,0,1
193051,0,0,1
315684,0,0,1
23315,0,0,1
28891,1,0,0
7142,1,1,1
162081,0,1,0
280061,0,1,0
222098,1,1,1
151587,1,1,1
109160,1,1,1
261973,0,0,1
324788,1,1,1
194542,1,1,1
180580,1,0,0
175114,1,0,0
230338,0,0,1
228360,1,1,1
263321,0,0,1
101696,1,0,0
92484,1,1,1
322672,0,0,1
270075,1,1,1
127425,0,1,0
373003,0,0,1
76213,1,1,1
145742,1,1,1
37472,1,1,1
22460,0,1,0
321557,1,1,1
236438,1,0,0
340775,0,0,1
338260,1,1,1
87536,1,1,1
115121,1,1,1
109509,1,1,1
261652,1,1,1
203965,1,1,1
266008,1,1,1
91042,1,1,1
75134,1,1,1
4241,1,1,1
186032,0,0,1
96475,1,1,1
10383,0,0,1
354411,1,1,1
11985,1,1,1
106145,0,0,1
93777,1,1,1
115863,0,0,1
286404,1,1,1
257814,1,1,1
147782,1,1,1
25513,1,1,1
60726,0,0,1
14352,1,1,1
130566,0,0,1
344721,1,0,0
110722,1,0,0
361570,0,1,0
113190,1,1,1
373065,1,1,1
86362,0,0,1
116866,1,0,0
270636,0,1,0
244517,1,1,1
